contrast_id,parent_id,representative_pattern_id,name,city,centroid_lon,centroid_lat,geographic_stratum,agreement,baseline_agreement,delta,effective_k,boundary_tie_count
geometry:route_type:B1,NewTaipei:17806,NewTaipei:17806:159151:0:4c292ec1cde25656,899,NewTaipei,121.444793062,25.0779611336,NewTaipei:geo02,0.5,0.7,-0.2,10,1
geometry:route_type:B1,NewTaipei:17809,NewTaipei:17809:159154:0:efc554c16e2d8e79,F132經青山,NewTaipei,121.517479303,25.2372383112,NewTaipei:geo04,0.8,0.7,0.1,10,1
geometry:route_type:B1,NewTaipei:17811,NewTaipei:17811:159157:0:dfb4934ae81a122b,林口-內湖科技園區,NewTaipei,121.463854039,25.0710823064,NewTaipei:geo02,0.3,0.1,0.2,10,1
geometry:route_type:B1,NewTaipei:17812,NewTaipei:17812:159158:0:82eb47ae73609fd4,新店-汐止,NewTaipei,121.593336507,25.0135188546,NewTaipei:geo06,0,0.1,-0.1,10,1
geometry:route_type:B1,NewTaipei:17813,NewTaipei:17813:159159:0:32297df4a03adc6d,泰山-內湖,NewTaipei,121.507177753,25.0711528433,NewTaipei:geo02,0.6,0.2,0.4,10,1
geometry:route_type:B1,NewTaipei:17814,NewTaipei:17814:159162:0:8263b782427c8ad9,淡水-內湖科技園區,NewTaipei,121.489621746,25.1260790038,NewTaipei:geo01,0.1,0,0.1,10,1
geometry:route_type:B1,NewTaipei:17815,NewTaipei:17815:159163:0:3a88b4c17ce8da6c,淡水-國道1號-南港車站,NewTaipei,121.507063493,25.1118458677,NewTaipei:geo02,0.2,0.1,0.1,10,1
geometry:route_type:B1,NewTaipei:17824,NewTaipei:17824:159184:0:1cddea3f69e2dd41,886區,NewTaipei,121.83623154,25.120989318,NewTaipei:geo07,0.6,0.5,0.1,10,1
geometry:route_type:B1,NewTaipei:17832,NewTaipei:17832:159205:0:0d325780dfbe2a4f,直潭里線,NewTaipei,121.533906296,24.9463108281,NewTaipei:geo03,0.3,0.3,0,10,1
geometry:route_type:B1,NewTaipei:17835,NewTaipei:17835:159209:0:bfe9bc09bb439e9e,林口-板橋,NewTaipei,121.41763074,25.0576182514,NewTaipei:geo02,0.2,0.4,-0.2,10,1
geometry:route_type:B1,NewTaipei:17836,NewTaipei:17836:159279:0:5e68ea57a4a74dd3,F933-0635,NewTaipei,121.620646163,25.2242642813,NewTaipei:geo05,1,1,0,10,1
geometry:route_type:B1,NewTaipei:17837,NewTaipei:17837:159280:0:909306b2e9773a2e,F933-0920,NewTaipei,121.62715258,25.2167084571,NewTaipei:geo05,1,1,0,10,1
geometry:route_type:B1,NewTaipei:17838,NewTaipei:17838:159212:0:8fbb0f95701772f8,894,NewTaipei,121.436645446,25.1857955434,NewTaipei:geo01,0.2,0.4,-0.2,10,1
geometry:route_type:B1,NewTaipei:17839,NewTaipei:17839:159281:0:b26b3e56425c21f3,F933-1030,NewTaipei,121.633518656,25.2210127688,NewTaipei:geo05,1,1,0,10,1
geometry:route_type:B1,NewTaipei:17840,NewTaipei:17840:159282:0:1fcabbd55ad7279c,F933-1130,NewTaipei,121.642212519,25.2239024203,NewTaipei:geo05,1,1,0,10,1
geometry:route_type:B1,NewTaipei:17841,NewTaipei:17841:159283:0:995e38317c7b98d3,F933-1330,NewTaipei,121.634824856,25.2217757013,NewTaipei:geo05,1,1,0,10,1
geometry:route_type:B1,NewTaipei:17842,NewTaipei:17842:159284:0:043e542bdd96b2aa,F933-1430,NewTaipei,121.640993392,25.2239053817,NewTaipei:geo05,1,1,0,10,1
geometry:route_type:B1,NewTaipei:17843,NewTaipei:17843:159285:0:218ee4473f499bbe,F933-1530,NewTaipei,121.627156193,25.216718608,NewTaipei:geo05,1,1,0,10,1
geometry:route_type:B1,NewTaipei:17845,NewTaipei:17845:159218:0:ef1219db1e169af9,953區,NewTaipei,121.647778937,25.1220018383,NewTaipei:geo06,0.7,0.3,0.4,10,1
geometry:route_type:B1,NewTaipei:17846,NewTaipei:17846:159224:0:570ae77d0cd874df,鶯歌火車站-中正紀念堂,NewTaipei,121.431412852,24.9833011563,NewTaipei:geo00,0.2,0.2,0,10,1
geometry:route_type:B1,NewTaipei:17847,NewTaipei:17847:159225:0:3e559cd1f07679c9,鶯歌火車站-松山機場,NewTaipei,121.472094063,24.9861469625,NewTaipei:geo03,0.3,0.3,0,10,1
geometry:route_type:B1,NewTaipei:17865,NewTaipei:17865:159263:1:54735fb24ebbe4ab,789區,NewTaipei,121.702565756,25.1536019861,NewTaipei:geo05,0.6,0.3,0.3,10,1
geometry:route_type:B1,NewTaipei:17866,NewTaipei:17866:159267:0:838f474df83636d4,林口(文化三路)-捷運圓山站,NewTaipei,121.427910582,25.0718593313,NewTaipei:geo02,0.3,0.2,0.1,10,1
geometry:route_type:B1,NewTaipei:17868,NewTaipei:17868:159290:0:fe07f4ac065d4938,638副,NewTaipei,121.431670738,25.0658611709,NewTaipei:geo02,0.4,0.4,0,10,1
geometry:route_type:B1,NewTaipei:17871,NewTaipei:17871:159300:0:171c6348628c98a4,淡水新市鎮-板橋,NewTaipei,121.456859363,25.1125408894,NewTaipei:geo02,0,0,0,10,1
geometry:route_type:B1,NewTaipei:17873,NewTaipei:17873:159302:0:200e8c74ed2c1e45,新店高中-三峽,NewTaipei,121.434083086,24.9624767048,NewTaipei:geo00,0.3,0.2,0.1,10,1
geometry:route_type:B1,NewTaipei:17889,NewTaipei:17889:159341:0:33c1b1eee2bbaa32,824,NewTaipei,121.451932947,25.0044143483,NewTaipei:geo03,0.6,0.7,-0.1,10,1
geometry:route_type:B1,NewTaipei:17902,NewTaipei:17902:159358:0:20d9da6a8ca91858,瑞芳-松山車站(北客),NewTaipei,121.689805439,25.0846086927,NewTaipei:geo06,0.3,0.5,-0.2,10,1
geometry:route_type:B1,NewTaipei:17903,NewTaipei:17903:159362:0:b1cd4e44a710c2ad,瑞芳-松山車站(基客),NewTaipei,121.693616157,25.0864703704,NewTaipei:geo06,0.4,0.6,-0.2,10,1
geometry:route_type:B1,NewTaipei:17904,NewTaipei:17904:159360:0:1c66c01485e3ef0c,瑞芳-內科(北客),NewTaipei,121.677433257,25.0863647168,NewTaipei:geo06,0.2,0.1,0.1,10,1
geometry:route_type:B1,NewTaipei:17905,NewTaipei:17905:159364:0:97326239690f15b3,三峽-內科,NewTaipei,121.514086371,24.9933750175,NewTaipei:geo03,0,0,0,10,1
geometry:route_type:B1,NewTaipei:17911,NewTaipei:17911:159373:0:56c7b655bebfb11f,瑞芳-內科(基客),NewTaipei,121.685211735,25.0879085745,NewTaipei:geo06,0.2,0.1,0.1,10,1
geometry:route_type:B1,NewTaipei:17914,NewTaipei:17914:159486:1:d1b53c10e51de602,F512副,NewTaipei,121.500444236,24.9907575608,NewTaipei:geo03,0.2,0.1,0.1,10,1
geometry:route_type:B1,NewTaipei:17915,NewTaipei:17915:159385:0:57e6d61d7777a56d,汐止-台北101,NewTaipei,121.618372169,25.0583847194,NewTaipei:geo06,0,0,0,10,1
geometry:route_type:B1,NewTaipei:17916,NewTaipei:17916:159393:0:06b5e43df843dd27,963,NewTaipei,121.445035872,25.102001407,NewTaipei:geo02,0.9,0.9,0,10,1
geometry:route_type:B1,NewTaipei:17917,NewTaipei:17917:159387:0:d593b1d8556e66b8,五股-內湖科技園區,NewTaipei,121.507429527,25.075426268,NewTaipei:geo02,0.6,0.2,0.4,10,1
geometry:route_type:B1,NewTaipei:17918,NewTaipei:17918:159389:0:9e7f8b7b8ae1ce02,林口-臺北長庚醫院,NewTaipei,121.446246564,25.0691344521,NewTaipei:geo02,0.3,0.2,0.1,10,1
geometry:route_type:B1,NewTaipei:17919,NewTaipei:17919:159391:0:3cdd5ddb768e743f,捷運景安站-三峽臺北大學,NewTaipei,121.434926064,24.9668832334,NewTaipei:geo00,0.2,0.2,0,10,1
geometry:route_type:B1,NewTaipei:17922,NewTaipei:17922:159399:0:11d1daf1dcafde8d,捷運蘆洲站-內湖科技園區,NewTaipei,121.533900623,25.075130667,NewTaipei:geo02,0.5,0.3,0.2,10,1
geometry:route_type:B1,NewTaipei:17923,NewTaipei:17923:158016:1:ebee1259e791eab1,819副,NewTaipei,121.594012162,24.9961282742,NewTaipei:geo06,0.9,0.5,0.4,10,1
geometry:route_type:B1,NewTaipei:17930,NewTaipei:17930:159418:0:a6c0b07f5174429e,新店北新路-政大一街,NewTaipei,121.563547806,24.9821576601,NewTaipei:geo03,0.1,0.2,-0.1,10,1
geometry:route_type:B1,NewTaipei:17931,NewTaipei:17931:159420:0:c51756b32b1243b6,土城金城路-樹林大安路,NewTaipei,121.444607768,24.9917361247,NewTaipei:geo00,0.2,0.4,-0.2,10,1
geometry:route_type:B1,NewTaipei:17937,NewTaipei:17937:159432:0:467d70062fae2ea6,965(台灣好行-九份金瓜石線),NewTaipei,121.658843087,25.0750754329,NewTaipei:geo06,0.4,0.5,-0.1,10,1
geometry:route_type:B1,NewTaipei:17940,NewTaipei:17940:159437:0:1bfece61f595e753,棕7建業路,NewTaipei,121.536315969,24.9819355668,NewTaipei:geo03,0.2,0.2,0,10,1
geometry:route_type:B1,NewTaipei:17941,NewTaipei:17941:159440:0:2c13f35c3306dd69,湯泉-大坪林-湯泉,NewTaipei,121.530843341,24.9794289601,NewTaipei:geo03,0.3,0.3,0,10,1
geometry:route_type:B1,NewTaipei:17942,NewTaipei:17942:159439:0:48c01d2309cef4bc,939副,NewTaipei,121.466666899,24.9795434621,NewTaipei:geo03,0.5,0.4,0.1,10,1
geometry:route_type:B1,NewTaipei:17945,NewTaipei:17945:159443:0:6307a0eb98d82464,712,NewTaipei,121.425571347,25.0029182685,NewTaipei:geo00,0.4,0.6,-0.2,10,1
geometry:route_type:B1,NewTaipei:17948,NewTaipei:17948:159446:0:15aa7437368c804d,三峽-捷運府中站,NewTaipei,121.404988648,24.9579957381,NewTaipei:geo00,0.2,0.3,-0.1,10,1
geometry:route_type:B1,NewTaipei:17958,NewTaipei:17958:159495:0:94b4b180ce7b0382,藍海2線先導公車,NewTaipei,121.433159683,25.1846820193,NewTaipei:geo01,0,0,0,10,1
geometry:route_type:B1,NewTaipei:17961,NewTaipei:17961:159506:0:85e17c73404c88c1,樹林後火車站-海洋公園,NewTaipei,121.399028604,24.9693087435,NewTaipei:geo00,0.1,0.1,0,10,1
geometry:route_type:B1,NewTaipei:17962,NewTaipei:17962:159510:0:7a703fa7fe6674fb,三峽-臺北市信義區,NewTaipei,121.495197464,24.9765722117,NewTaipei:geo03,0.3,0.1,0.2,10,1
geometry:route_type:B1,NewTaipei:17963,NewTaipei:17963:159524:0:a498f41da55138c0,中和-新北板橋公車站,NewTaipei,121.467620308,25.0038087303,NewTaipei:geo03,0.1,0.1,0,10,1
geometry:route_type:B1,NewTaipei:17968,NewTaipei:17968:159544:0:cf74e3a6fb570234,蘆洲中正路-士林中正路,NewTaipei,121.494204962,25.0869696348,NewTaipei:geo02,0.2,0.1,0.1,10,1
geometry:route_type:B1,NewTaipei:17970,NewTaipei:17970:159547:0:7b5365db92135090,林口-捷運府中站,NewTaipei,121.421171839,25.061064219,NewTaipei:geo02,0.2,0.5,-0.3,10,1
geometry:route_type:B1,NewTaipei:17971,NewTaipei:17971:159548:0:7d578c3c3630ff74,837副,NewTaipei,121.458724616,25.1442745661,NewTaipei:geo01,0.5,0.5,0,10,1
geometry:route_type:B1,NewTaipei:17972,NewTaipei:17972:159549:0:ed7c15a2ffd566b9,837區,NewTaipei,121.458129728,25.1525417297,NewTaipei:geo01,0.6,0.5,0.1,10,1
geometry:route_type:B1,NewTaipei:17975,NewTaipei:17975:159558:0:a76097b52b946e33,石門-捷運紅樹林站,NewTaipei,121.48402816,25.2352905503,NewTaipei:geo04,0.2,0.4,-0.2,10,1
geometry:route_type:B1,NewTaipei:17977,NewTaipei:17977:159564:0:6ab521dbdf016959,台北小城-大坪林,NewTaipei,121.522318669,24.960801167,NewTaipei:geo03,0.2,0.1,0.1,10,1
geometry:route_type:B1,NewTaipei:17990,NewTaipei:17990:159582:0:f50ce547956ae227,F319,NewTaipei,121.464945591,25.0849139649,NewTaipei:geo02,0.3,0.2,0.1,10,1
geometry:route_type:B1,NewTaipei:17991,NewTaipei:17991:159583:0:cfa3688f876f17db,F320,NewTaipei,121.470346491,25.0845635898,NewTaipei:geo02,0.3,0.3,0,10,1
geometry:route_type:B1,NewTaipei:17992,NewTaipei:17992:159586:0:7c4a92cfae0d6ddc,三重-內科,NewTaipei,121.521322737,25.0843448062,NewTaipei:geo02,0,0.2,-0.2,10,1
geometry:route_type:B1,NewTaipei:17994,NewTaipei:17994:159589:0:8440477a27866b76,萬里-內湖科技園區,NewTaipei,121.666364267,25.1035354394,NewTaipei:geo06,0.1,0.3,-0.2,10,1
geometry:route_type:B1,NewTaipei:17996,NewTaipei:17996:159603:0:cbcb5cf8c132ade8,蘆洲-南港,NewTaipei,121.530063417,25.0741485624,NewTaipei:geo02,0.5,0.3,0.2,10,1
geometry:route_type:B1,NewTaipei:18014,NewTaipei:18014:159631:0:b18636e892d7f849,泰山-內湖(直達),NewTaipei,121.50833211,25.0714603264,NewTaipei:geo02,0.6,0.2,0.4,10,1
geometry:route_type:B1,NewTaipei:18017,NewTaipei:18017:159643:0:3a701e18aaad9282,湯泉-崇光中學,NewTaipei,121.531228755,24.9748690932,NewTaipei:geo03,0.3,0.2,0.1,10,1
geometry:route_type:B1,NewTaipei:18028,NewTaipei:18028:159649:0:e5ff4af9eec35c59,蘆洲-內湖,NewTaipei,121.536816841,25.0749844182,NewTaipei:geo02,0.5,0.2,0.3,10,1
geometry:route_type:B1,NewTaipei:18041,NewTaipei:18041:159674:0:d59aaee02226ad96,576,NewTaipei,121.530374312,24.9721699987,NewTaipei:geo03,0.2,0.1,0.1,10,1
geometry:route_type:B1,NewTaipei:18042,NewTaipei:18042:159683:0:cbb866e90572c13c,F724,NewTaipei,121.721605449,24.9392973037,NewTaipei:geo06,0.7,0.6,0.1,10,1
geometry:route_type:B1,NewTaipei:18052,NewTaipei:18052:159709:0:78e547517cf53c61,F922北基,NewTaipei,121.686041746,25.1770643909,NewTaipei:geo05,0.6,0.6,0,10,1
geometry:route_type:B1,NewTaipei:18054,NewTaipei:18054:159712:0:28d3b49950f64279,新店(綠中海)-捷運新店站,NewTaipei,121.510666184,24.9597470862,NewTaipei:geo03,0.3,0.4,-0.1,10,1
geometry:route_type:B1,NewTaipei:18068,NewTaipei:18068:159727:0:211351c8988eb505,F816,NewTaipei,121.810704808,25.0586987189,NewTaipei:geo07,0.5,0.5,0,10,1
geometry:route_type:B1,NewTaipei:18078,NewTaipei:18078:159728:0:aa8083c39b23f6b3,湯泉-十四張-大坪林,NewTaipei,121.531241115,24.9834466889,NewTaipei:geo03,0.3,0.3,0,10,1
geometry:route_type:B1,NewTaipei:18098,NewTaipei:18098:159757:0:7682f1ed0d09c3d0,788區,NewTaipei,121.775896287,25.1252762545,NewTaipei:geo07,0.5,0.5,0,10,1
geometry:route_type:B1,NewTaipei:18108,NewTaipei:18108:159767:1:3e873bb3c42b476c,F825,NewTaipei,121.745848089,25.0649192856,NewTaipei:geo07,0.4,0.7,-0.3,10,1
geometry:route_type:B1,NewTaipei:18118,NewTaipei:18118:159877:0:76a9c343581e717e,966,NewTaipei,121.429401253,25.0700420623,NewTaipei:geo02,0.7,0.7,0,10,1
geometry:route_type:B1,NewTaipei:18119,NewTaipei:18119:159907:0:66bb3c7105530e9c,967,NewTaipei,121.445808322,25.0633060093,NewTaipei:geo02,0.6,0.6,0,10,1
geometry:route_type:B1,NewTaipei:18128,NewTaipei:18128:159910:0:4a04f05f7fe19a45,967直,NewTaipei,121.455853704,25.0615496729,NewTaipei:geo02,0.6,0.9,-0.3,10,1
geometry:route_type:B1,NewTaipei:18148,NewTaipei:18148:159977:0:e46ac079f97cb4e8,582經工業區,NewTaipei,121.468858296,25.0619260144,NewTaipei:geo02,0.8,1,-0.2,10,1
geometry:route_type:B1,NewTaipei:18158,NewTaipei:18158:160007:0:7b331862eee2ca23,115平日,NewTaipei,121.420694921,25.1700439003,NewTaipei:geo01,0.6,0.5,0.1,10,1
geometry:route_type:B1,NewTaipei:18168,NewTaipei:18168:160017:0:c113d0b77335e707,蘆洲-中正高中,NewTaipei,121.486366827,25.0859030011,NewTaipei:geo02,0.3,0.4,-0.1,10,1
geometry:route_type:B1,NewTaipei:18208,NewTaipei:18208:160087:0:8df14044fea7567a,林口-臺北車站(承德),NewTaipei,121.438917526,25.0682261499,NewTaipei:geo02,0.2,0.2,0,10,1
geometry:route_type:B1,NewTaipei:18209,NewTaipei:18209:160088:0:43f625c58c3cf9eb,林口-捷運忠孝敦化站,NewTaipei,121.457512061,25.0680713539,NewTaipei:geo02,0.3,0.2,0.1,10,1
geometry:route_type:B1,NewTaipei:18248,NewTaipei:18248:160147:0:a7fc9a435a406160,捷運七張站-全球工業區,NewTaipei,121.547726595,24.9790808278,NewTaipei:geo03,0.2,0.2,0,10,1
geometry:route_type:B1,NewTaipei:18258,NewTaipei:18258:160167:0:5b12ceedce4510b4,712副,NewTaipei,121.427551108,24.9989944496,NewTaipei:geo00,0.4,0.6,-0.2,10,1
geometry:route_type:B1,NewTaipei:18268,NewTaipei:18268:160177:0:0bbca36e95184267,橘19副,NewTaipei,121.458708664,25.0900195842,NewTaipei:geo02,0.5,0.2,0.3,10,1
geometry:route_type:B1,NewTaipei:18288,NewTaipei:18288:160197:0:f9c6b2e0d2304dbd,中和自立路-新店,NewTaipei,121.529976669,24.9870421128,NewTaipei:geo03,0.4,0.2,0.2,10,1
geometry:route_type:B1,NewTaipei:18318,NewTaipei:18318:160228:0:b3968d699494f011,918區,NewTaipei,121.45033506,25.0437513823,NewTaipei:geo02,0.7,0.8,-0.1,10,1
geometry:route_type:B1,NewTaipei:18368,NewTaipei:18368:160288:0:2ce4e2427d781950,中和左岸社區-捷運頂溪站,NewTaipei,121.498805173,25.0097757402,NewTaipei:geo03,0.3,0.3,0,10,1
geometry:route_type:B1,NewTaipei:18478,NewTaipei:18478:160417:0:c4e2850d70e8da05,中和環河西路-永和仁愛路,NewTaipei,121.506834016,25.0112216241,NewTaipei:geo03,0.4,0.2,0.2,10,1
geometry:route_type:B1,NewTaipei:18518,NewTaipei:18518:160477:0:65a64ed0c3e94dc7,F626-0815,NewTaipei,121.406197024,24.9245712605,NewTaipei:geo00,0.5,0.5,0,10,1
geometry:route_type:B1,NewTaipei:18538,NewTaipei:18538:160507:0:4f254e96a6721c7a,捷運頂溪站-捷運頂埔站,NewTaipei,121.46864646,24.9869798293,NewTaipei:geo03,0.1,0.2,-0.1,10,1
geometry:route_type:B1,NewTaipei:18558,NewTaipei:18558:160527:0:2d4a5d8b9fab57e8,878區,NewTaipei,121.428699311,25.1445965576,NewTaipei:geo01,0.3,0.3,0,10,1
geometry:route_type:B1,NewTaipei:18568,NewTaipei:18568:160537:0:2ef8c17212eebedb,林口(文化北路)-捷運圓山站,NewTaipei,121.427101682,25.0697657412,NewTaipei:geo02,0.4,0.3,0.1,10,1
geometry:route_type:B1,NewTaipei:18728,NewTaipei:18728:160787:0:402ba7bc31098adf,937副,NewTaipei,121.442276949,25.0686915273,NewTaipei:geo02,0.5,0.7,-0.2,10,1
geometry:route_type:B1,NewTaipei:18729,NewTaipei:18729:160788:0:8bbfcf78dfc4b97e,920副,NewTaipei,121.427606043,25.0524851039,NewTaipei:geo02,0.7,0.2,0.5,10,1
geometry:route_type:B1,NewTaipei:18730,NewTaipei:18730:160789:0:ce83b8049b5ab724,966副,NewTaipei,121.44827895,25.0686328687,NewTaipei:geo02,0.6,0.6,0,10,1
geometry:route_type:B1,NewTaipei:18731,NewTaipei:18731:160793:0:96b5d1e3912f7b08,967副,NewTaipei,121.468292797,25.0663813529,NewTaipei:geo02,0.6,0.8,-0.2,10,1
geometry:route_type:B1,NewTaipei:18738,NewTaipei:18738:160797:0:54c18b4a66dd963d,760,NewTaipei,121.361709789,25.0738910966,NewTaipei:geo02,0.5,0.2,0.3,10,1
geometry:route_type:B1,NewTaipei:18758,NewTaipei:18758:160837:0:317f69520332f63d,936A,NewTaipei,121.426046913,25.0710083034,NewTaipei:geo02,0.5,0.7,-0.2,10,1
geometry:route_type:B1,NewTaipei:18760,NewTaipei:18760:160839:0:56dd2439f8bf8df4,966A,NewTaipei,121.431564742,25.0707547142,NewTaipei:geo02,0.7,0.6,0.1,10,1
geometry:route_type:B1,NewTaipei:18762,NewTaipei:18762:160841:0:06fd8a4f89cbf2f5,937A,NewTaipei,121.426102042,25.0714671215,NewTaipei:geo02,0.5,0.7,-0.2,10,1
geometry:route_type:B1,NewTaipei:18764,NewTaipei:18764:160843:0:f16a8df5de6c2176,920A,NewTaipei,121.413772607,25.0591256665,NewTaipei:geo02,0.7,0.5,0.2,10,1
geometry:route_type:B1,NewTaipei:18778,NewTaipei:18778:160870:1:485834d8a7d10ccc,土城-南天母廣場,NewTaipei,121.443526508,24.9599673475,NewTaipei:geo00,0,0.2,-0.2,10,1
geometry:route_type:B1,NewTaipei:18779,NewTaipei:18779:160857:0:6848c9c37c55637a,瑞芳-南港,NewTaipei,121.724936615,25.0984466298,NewTaipei:geo06,0.4,0.6,-0.2,10,1
geometry:route_type:B1,NewTaipei:18798,NewTaipei:18798:160907:0:30c66a424d96f96a,捷運中和站-政大附中,NewTaipei,121.543242237,24.9905662507,NewTaipei:geo03,0.2,0,0.2,10,1
geometry:route_type:B1,NewTaipei:18808,NewTaipei:18808:160917:0:afdfeb598e669dba,吉林線,NewTaipei,121.898278618,24.9982468999,NewTaipei:geo07,1,0.9,0.1,10,1
geometry:route_type:B1,NewTaipei:18809,NewTaipei:18809:160919:0:dbffbef3472a6432,龍崗線,NewTaipei,121.898297237,24.9983622352,NewTaipei:geo07,1,0.9,0.1,10,1
geometry:route_type:B1,NewTaipei:18888,NewTaipei:18888:161047:0:9b140653343306dd,政大附中-捷運景美站,NewTaipei,121.558203951,24.9828460312,NewTaipei:geo03,0.2,0.3,-0.1,10,1
geometry:route_type:B1,NewTaipei:19048,NewTaipei:19048:161347:0:ae3e91599658f915,597,NewTaipei,121.463909959,25.0669654355,NewTaipei:geo02,0.8,0.7,0.1,10,1
geometry:route_type:B1,NewTaipei:19068,NewTaipei:19068:161367:0:ade6086b5b682f87,紅53,NewTaipei,121.435479865,25.1844662046,NewTaipei:geo01,0.6,0.4,0.2,10,1
geometry:route_type:B1,NewTaipei:19078,NewTaipei:19078:161377:0:eaff60bdc51d9703,瑞芳(經東碇路)-松山車站,NewTaipei,121.699016797,25.0839665699,NewTaipei:geo06,0.3,0.7,-0.4,10,1
geometry:route_type:B1,NewTaipei:19088,NewTaipei:19088:161387:0:c6f08a75b0d6d69f,紅37行經海洋都心社區,NewTaipei,121.438576478,25.1867025067,NewTaipei:geo01,0.5,0.4,0.1,10,1
geometry:route_type:B1,NewTaipei:19148,NewTaipei:19148:161467:0:b5849a41a98d37f4,捷運新店站-坪林,NewTaipei,121.628109653,24.9871637288,NewTaipei:geo06,0,0.4,-0.4,10,1
geometry:route_type:B1,NewTaipei:19188,NewTaipei:19188:162504:0:b9fff4fc87ef06a6,安坑1線,NewTaipei,121.502777128,24.9459792081,NewTaipei:geo03,0.7,0.7,0,10,1
geometry:route_type:B1,NewTaipei:19189,NewTaipei:19189:161538:0:cb1ce00dd8ccbbb4,安坑3線,NewTaipei,121.489957068,24.9570445005,NewTaipei:geo03,0.6,0.7,-0.1,10,1
geometry:route_type:B1,NewTaipei:19190,NewTaipei:19190:162481:1:48b893cceceea57e,安坑5線,NewTaipei,121.470424788,24.939998715,NewTaipei:geo03,0.6,0.6,0,10,1
geometry:route_type:B1,NewTaipei:19198,NewTaipei:19198:161540:0:4e235369733ae8fc,安坑2線,NewTaipei,121.49947049,24.951707986,NewTaipei:geo03,0.8,0.6,0.2,10,1
geometry:route_type:B1,NewTaipei:19208,NewTaipei:19208:161547:0:52d3f0f213637571,791區,NewTaipei,121.776025159,25.1313196059,NewTaipei:geo07,0.7,0.5,0.2,10,1
geometry:route_type:B1,NewTaipei:19228,NewTaipei:19228:161587:0:89b93829204e9431,731,NewTaipei,121.350117139,24.9508540894,NewTaipei:geo00,0.3,0.2,0.1,10,1
geometry:route_type:B1,NewTaipei:19238,NewTaipei:19238:161597:0:56b58881f33cc216,北大社區-捷運頂埔站,NewTaipei,121.39324765,24.9451342348,NewTaipei:geo00,0.3,0.3,0,10,1
geometry:route_type:B1,NewTaipei:19258,NewTaipei:19258:161627:0:12a5669721867875,F151-0655、1040,NewTaipei,121.554672334,25.2837127739,NewTaipei:geo04,1,1,0,10,1
geometry:route_type:B1,NewTaipei:19259,NewTaipei:19259:161628:0:035373de4e391fb6,F151-1730,NewTaipei,121.577886577,25.2723147716,NewTaipei:geo04,1,1,0,10,1
geometry:route_type:B1,NewTaipei:19269,NewTaipei:19269:161638:0:ea1efde9dd313de4,F152-0950,NewTaipei,121.554189057,25.2649973125,NewTaipei:geo04,1,1,0,10,1
geometry:route_type:B1,NewTaipei:19270,NewTaipei:19270:161639:0:16489efe8e5230c0,F152-1630,NewTaipei,121.546960198,25.2828063615,NewTaipei:geo04,1,1,0,10,1
geometry:route_type:B1,NewTaipei:19271,NewTaipei:19271:161640:0:0facb8f831ff04e6,F152-1740,NewTaipei,121.543389607,25.2800448074,NewTaipei:geo04,1,1,0,10,1
geometry:route_type:B1,NewTaipei:19308,NewTaipei:19308:161677:0:e2387db29889e72a,安坑6線,NewTaipei,121.487475627,24.948012177,NewTaipei:geo03,0.7,0.7,0,10,1
geometry:route_type:B1,NewTaipei:19348,NewTaipei:19348:161787:0:b1df3bc3d8ee6ab4,福連線,NewTaipei,121.955254013,25.0128726567,NewTaipei:geo07,0.9,0.9,0,10,1
geometry:route_type:B1,NewTaipei:19538,NewTaipei:19538:162057:0:9c340fb0ec3ffddc,捷運忠孝復興站-三峽,NewTaipei,121.475164104,24.9792654474,NewTaipei:geo03,0.3,0.2,0.1,10,1
geometry:route_type:B1,NewTaipei:19598,NewTaipei:19598:162227:0:717305c93c131e9b,F723上石嘈,NewTaipei,121.729549564,24.9011505396,NewTaipei:geo06,0.8,0.6,0.2,10,1
geometry:route_type:B1,NewTaipei:19628,NewTaipei:19628:162197:0:0e3d8d133e2bdcd6,新九號停車場-九份老街,NewTaipei,121.840702745,25.1101381643,NewTaipei:geo07,0.3,0.3,0,10,1
geometry:route_type:B1,NewTaipei:19629,NewTaipei:19629:162198:0:ad11fdf0011f6d12,新九號停車場-水湳洞停車場,NewTaipei,121.851260062,25.1119037238,NewTaipei:geo07,0.3,0.4,-0.1,10,1
geometry:route_type:B1,NewTaipei:19640,NewTaipei:19640:162217:0:c9600fad4d39c230,幸福巴士F652延伸線,NewTaipei,121.346904745,24.9601218796,NewTaipei:geo00,0.7,0.7,0,10,1
geometry:route_type:B1,NewTaipei:19658,NewTaipei:19658:162257:0:a59e24676711e900,F126經里中,NewTaipei,121.390877209,25.1001118619,NewTaipei:geo02,0.8,0.7,0.1,10,1
geometry:route_type:B1,NewTaipei:19659,NewTaipei:19659:162260:0:1383125bd3eb4adc,F909伯爵,NewTaipei,121.648472446,25.0755083004,NewTaipei:geo06,0.5,0.3,0.2,10,1
